Date,Close,Open,High,Low,Volume,Change %,Daily_Return,Volatility_30d,SMA_20,SMA_50,Pattern,Buy,Sell
2021-08-09,146.09,146.2,146.7,145.52,48910000.0,-0.03%,-0.0003421376762008377,0.1943552445114069,146.51899999999998,138.215,Doji,True,False
2021-08-10,145.6,146.44,147.71,145.3,69020000.0,-0.34%,-0.0033540967896502627,0.19315566308727156,146.517,138.63479999999998,None,True,False
2021-08-11,145.86,146.05,146.72,145.53,48490000.0,0.18%,0.0017857142857145014,0.19133066727985223,146.3525,139.0664,None,True,False
2021-08-12,148.89,146.19,149.05,145.84,73780000.0,2.08%,0.020773344302755792,0.19860390437414407,146.373,139.543,None,True,False
2021-08-13,149.1,148.97,149.44,148.27,59380000.0,0.14%,0.0014104372355430161,0.19864167720447798,146.5085,140.0542,None,True,False
2021-08-16,151.12,148.54,151.19,146.47,103560000.0,1.35%,0.013547954393024808,0.19494584412649085,146.942,140.55880000000002,None,True,False
2021-08-17,150.19,150.23,151.68,149.09,92230000.0,-0.62%,-0.0061540497617788015,0.19307909844647078,147.144,141.0446,Doji,True,False
2021-08-18,146.36,149.8,150.72,146.15,86330000.0,-2.55%,-0.025501032026100212,0.2025963767021958,147.192,141.43699999999998,None,True,False
2021-08-19,146.7,145.03,148.0,144.5,86960000.0,0.23%,0.0023230390817161606,0.2005501413006203,147.187,141.8284,None,True,False
2021-08-20,148.19,147.44,148.5,146.78,60550000.0,1.02%,0.010156782549420651,0.1991916727031185,147.16850000000002,142.27,None,True,False
2021-08-23,149.71,148.31,150.19,147.89,60130000.0,1.03%,0.010257102368580906,0.2004551681543457,147.2045,142.7172,None,True,False
2021-08-24,149.62,149.45,150.86,149.15,48610000.0,-0.06%,-0.0006011622470109002,0.19952289778521437,147.347,143.1,Doji,True,False
2021-08-25,148.36,149.81,150.32,147.8,58990000.0,-0.84%,-0.00842133404625045,0.18874157834705138,147.51600000000002,143.47439999999997,Bearish Engulfing,True,True
2021-08-26,147.54,148.35,149.12,147.51,48600000.0,-0.55%,-0.005527096252359254,0.188974148316409,147.61100000000002,143.8222,None,True,False
2021-08-27,148.6,147.48,148.75,146.83,55800000.0,0.72%,0.00718449234106,0.18536448753094092,147.748,144.1584,Bullish Engulfing,True,False
2021-08-30,153.12,149.0,153.49,148.61,90960000.0,3.04%,0.03041722745625841,0.18598234957471213,148.128,144.6116,None,True,False
2021-08-31,151.83,152.66,152.8,151.29,86450000.0,-0.84%,-0.0084247648902821,0.17458979333886443,148.3515,145.0022,None,True,False
2021-09-01,152.51,152.83,154.98,152.34,80310000.0,0.45%,0.004478693275373535,0.1737186318539975,148.6295,145.3728,Shooting Star,True,True
2021-09-02,153.65,153.87,154.72,152.4,71170000.0,0.75%,0.007474919677398217,0.17296965962049268,148.959,145.77179999999998,Doji,True,False
2021-09-03,154.3,153.76,154.63,153.09,57870000.0,0.42%,0.004230393752033823,0.17035374848586157,149.367,146.18959999999998,None,True,False
2021-09-07,156.69,154.97,157.26,154.39,82280000.0,1.55%,0.01548930654569003,0.17520711332557223,149.897,146.6612,None,True,False
2021-09-08,155.11,156.98,157.04,153.98,74420000.0,-1.01%,-0.010083604569532056,0.17175404506099043,150.3725,147.0678,None,True,False
2021-09-09,154.07,155.49,156.11,153.95,57310000.0,-0.67%,-0.006704919089678407,0.16854526982193982,150.78300000000002,147.4226,None,True,False
2021-09-10,148.97,155.0,155.48,148.7,140890000.0,-3.31%,-0.033101836827416076,0.19672734798031016,150.787,147.6628,None,True,False
2021-09-13,149.55,150.63,151.42,148.75,102400000.0,0.39%,0.0038934013559777103,0.1969202878610921,150.8095,147.9084,None,True,False
2021-09-14,148.12,150.35,151.07,146.91,109300000.0,-0.96%,-0.009562019391507914,0.19905733121191677,150.6595,148.0716,None,True,False
2021-09-15,149.03,148.56,149.44,146.37,83280000.0,0.61%,0.0061436672967862815,0.19653395238111365,150.6015,148.2118,Hammer,True,False
2021-09-16,148.79,148.44,148.97,147.22,68030000.0,-0.16%,-0.0016104140106019127,0.19639577438234881,150.723,148.2962,Hammer,True,False
2021-09-17,146.06,148.82,148.82,145.76,129870000.0,-1.83%,-0.018348007258552235,0.20383440717945253,150.691,148.3526,Bearish Engulfing,True,True
2021-09-20,142.94,143.8,144.84,141.27,123480000.0,-2.14%,-0.02136108448582774,0.21229369952685043,150.42849999999999,148.3092,None,True,False
2021-09-21,143.43,143.93,144.6,142.78,75830000.0,0.34%,0.003428011753183302,0.21262232364231984,150.1145,148.2878,None,True,False
2021-09-22,145.85,144.45,146.43,143.7,76400000.0,1.69%,0.016872341908944932,0.21828973002281438,149.926,148.292,None,True,False
2021-09-23,146.83,146.65,147.08,145.64,64840000.0,0.67%,0.006719232087761595,0.2190780807092544,149.84949999999998,148.24560000000002,None,True,False
2021-09-24,146.92,145.66,147.47,145.56,53480000.0,0.06%,0.0006129537560441989,0.2103346189485865,149.8185,148.2144,None,True,False
2021-09-27,145.37,145.47,145.96,143.82,74150000.0,-1.05%,-0.010549959161448297,0.21230765297981066,149.65699999999998,148.194,Doji,True,False
2021-09-28,141.91,143.25,144.75,141.69,108970000.0,-2.38%,-0.023801334525693107,0.21796011569198434,149.09650000000002,148.1832,None,True,False
2021-09-29,142.83,142.47,144.45,142.03,74600000.0,0.65%,0.006482982171799101,0.2189434680040706,148.6465,148.1168,None,True,False
2021-09-30,141.5,143.66,144.38,141.28,89060000.0,-0.93%,-0.009311769236154954,0.20834528297610813,148.096,148.0388,Bearish Engulfing,True,True
2021-10-01,142.65,141.9,142.92,139.11,94640000.0,0.81%,0.008127208480565473,0.20983357185454837,147.546,147.9558,Hammer,True,True
2021-10-04,139.14,141.76,142.21,138.27,98320000.0,-2.46%,-0.02460567823343862,0.21801927441812216,146.788,147.7674,None,False,True
2021-10-05,141.11,139.49,142.24,139.36,80860000.0,1.42%,0.01415840160988946,0.22020846208490313,146.00900000000001,147.6098,None,False,True
2021-10-06,142.0,139.47,142.15,138.37,83220000.0,0.63%,0.006307136276663572,0.22146286201462081,145.3535,147.5144,None,False,True
2021-10-07,143.29,143.06,144.21,142.72,61730000.0,0.91%,0.009084507042253387,0.22261812453367524,144.8145,147.48059999999998,None,False,True
2021-10-08,142.9,144.03,144.18,142.56,58770000.0,-0.27%,-0.00272175308814282,0.22227749857535423,144.51100000000002,147.4258,Bearish Engulfing,False,True
2021-10-11,142.81,142.27,144.81,141.81,64450000.0,-0.06%,-0.0006298110566830273,0.22093632538811792,144.174,147.3648,None,False,True
2021-10-12,141.51,143.23,143.25,141.04,73040000.0,-0.91%,-0.009103003991317249,0.20048956071310886,143.8435,147.28459999999998,Bearish Engulfing,False,True
2021-10-13,140.91,141.24,141.4,139.2,78760000.0,-0.42%,-0.004239983040067785,0.19978914599100353,143.4375,147.1556,None,False,True
2021-10-14,143.76,142.11,143.88,141.51,69910000.0,2.02%,0.020225675963380763,0.20948329244553185,143.186,147.0918,None,False,True
2021-10-15,144.84,143.77,144.9,143.51,67940000.0,0.75%,0.0075125208681137146,0.20949791603087908,143.125,147.0474,None,False,True
2021-10-18,146.55,143.45,146.84,143.16,85590000.0,1.18%,0.011806130903065482,0.21254688225574594,143.3055,147.05560000000003,None,False,True
2021-10-19,148.76,147.01,149.17,146.55,76380000.0,1.51%,0.015080177413851814,0.21226366881829353,143.572,147.109,None,False,True
2021-10-20,149.26,148.7,149.75,148.12,58420000.0,0.34%,0.0033611185802635557,0.2111917392986378,143.7425,147.1822,None,False,True
2021-10-21,149.48,148.81,149.64,147.87,61420000.0,0.15%,0.001473938094600058,0.2106670267841,143.875,147.2546,None,False,True
2021-10-22,148.69,149.69,150.18,148.64,58880000.0,-0.53%,-0.005284987958255272,0.1879450309214696,143.9635,147.2506,Bearish Engulfing,False,True
2021-10-25,148.64,148.68,149.37,147.62,50720000.0,-0.03%,-0.00033627009213810233,0.18758412398769703,144.127,147.2414,Doji,False,True
2021-10-26,149.32,149.33,150.84,149.01,60890000.0,0.46%,0.00457481162540363,0.1858779137312619,144.4975,147.2054,Doji,False,True
2021-10-27,148.85,149.36,149.73,148.49,56090000.0,-0.31%,-0.0031476024645057388,0.18530483560663663,144.7985,147.17860000000002,None,False,True
2021-10-28,152.57,149.82,153.16,149.72,100080000.0,2.50%,0.024991602284178738,0.1988109706918009,145.352,147.30280000000002,None,False,True
2021-10-29,149.8,147.21,149.94,146.41,124950000.0,-1.82%,-0.0181556007078717,0.198649710999052,145.7095,147.3648,None,False,True
2021-11-01,148.96,148.99,149.7,147.8,74590000.0,-0.56%,-0.005607476635514086,0.1882721283113349,146.20049999999998,147.3802,Doji,False,True
2021-11-02,150.02,148.66,151.57,148.65,69120000.0,0.71%,0.007116004296455536,0.1889121551823531,146.646,147.38639999999998,Bullish Engulfing,True,True
2021-11-03,151.49,150.39,151.97,149.82,54510000.0,0.98%,0.009798693507532263,0.18500419179199745,147.1205,147.4238,None,False,True
2021-11-04,150.96,151.58,152.43,150.64,60390000.0,-0.35%,-0.0034985807644069,0.18478840390971113,147.504,147.47580000000002,None,True,False
2021-11-05,151.28,151.89,152.2,150.06,65459999.99999999,0.21%,0.002119766825649183,0.18481324342415278,147.923,147.5506,None,True,False
2021-11-08,150.44,151.41,151.57,150.16,55020000.0,-0.56%,-0.005552617662612391,0.18264457812904814,148.3045,147.5874,None,True,False
2021-11-09,150.81,150.2,151.43,150.06,56790000.0,0.25%,0.0024594522733316637,0.16654742816326745,148.7695,147.5412,None,True,False
2021-11-10,147.92,150.02,150.13,147.85,65190000.0,-1.92%,-0.01916318546515494,0.17692298087489547,149.12,147.46300000000002,None,True,False
2021-11-11,147.87,148.96,149.43,147.68,41000000.0,-0.03%,-0.0003380205516494428,0.17416781312326687,149.32549999999998,147.3702,None,True,False
2021-11-12,149.99,148.43,150.4,147.48,63800000.0,1.43%,0.01433691756272415,0.17711754148314288,149.583,147.297,None,True,False
2021-11-15,150.0,150.37,151.88,149.43,59220000.0,0.01%,6.667111140745696e-05,0.15871272935019717,149.7555,147.211,None,True,False
2021-11-16,151.0,149.94,151.49,149.34,59260000.0,0.67%,0.006666666666666599,0.15540465464134856,149.8675,147.0972,Bullish Engulfing,True,False
2021-11-17,153.49,150.99,155.0,150.99,88810000.0,1.65%,0.01649006622516569,0.16040441147460352,150.079,147.0648,None,True,False
2021-11-18,157.87,153.71,158.67,153.05,137830000.0,2.85%,0.02853606098117134,0.17630747349689854,150.4985,147.1408,None,True,False
2021-11-19,160.55,157.65,161.02,156.53,117310000.0,1.70%,0.016975992905555293,0.17967733488973375,151.0915,147.3724,None,True,False
2021-11-22,161.02,161.68,165.7,161.0,117470000.0,0.29%,0.0029274369355341,0.179184347946629,151.7105,147.6018,Shooting Star,True,True
2021-11-23,161.41,161.12,161.8,159.06,96040000.0,0.24%,0.002422059371506524,0.17488369618214458,152.315,147.8676,None,True,False
2021-11-24,161.94,160.75,162.14,159.64,69460000.0,0.33%,0.0032835635958119447,0.1729827054249373,152.9695,148.1258,None,True,False
2021-11-26,156.81,159.57,160.45,156.36,76960000.0,-3.17%,-0.03167839940718786,0.19634685620025388,153.1815,148.2862,None,True,False
2021-11-29,160.24,159.37,161.19,158.79,88750000.0,2.19%,0.021873604999681273,0.20351196409228914,153.70350000000002,148.5698,None,True,False
2021-11-30,165.3,159.99,165.52,159.92,174050000.0,3.16%,0.03157763354967558,0.21810766417319846,154.52050000000003,149.017,None,True,False
2021-12-01,164.77,167.48,170.3,164.53,152420000.0,-0.32%,-0.003206291591046573,0.21655072464475347,155.258,149.4438,None,True,False
2021-12-02,163.76,158.74,164.2,157.8,136740000.0,-0.61%,-0.006129756630454675,0.21834428091031938,155.8715,149.802,None,True,False
2021-12-03,161.84,164.02,164.96,159.72,118020000.0,-1.17%,-0.011724474841230959,0.22255402397372406,156.4155,150.10219999999998,None,True,False
2021-12-06,165.32,164.29,167.88,164.28,107500000.0,2.15%,0.021502718734552673,0.2276376973386325,157.1175,150.47019999999998,None,True,False
2021-12-07,171.18,169.08,171.58,168.34,120410000.0,3.54%,0.035446406968304034,0.24515690847795524,158.1545,150.9864,None,True,False
2021-12-08,175.08,172.13,175.96,170.7,117000000.0,2.28%,0.022783035401331864,0.25061007764777765,159.368,151.6498,None,True,False
2021-12-09,174.56,174.91,176.75,173.92,108920000.0,-0.30%,-0.002970070824765858,0.2505577430739805,160.7,152.2844,None,True,False
2021-12-10,179.45,175.21,179.63,174.69,115400000.0,2.80%,0.02801329055911994,0.2527496130863686,162.27900000000002,153.0434,None,True,False
2021-12-13,175.74,181.12,182.13,175.53,153240000.0,-2.07%,-0.020674282529952515,0.2548982762484119,163.5665,153.7052,None,True,False
2021-12-14,174.33,175.25,177.74,172.21,139380000.0,-0.80%,-0.008023216114714904,0.25590404768439734,164.783,154.409,None,True,False
2021-12-15,179.3,175.11,179.5,172.31,131060000.0,2.85%,0.028509149314518423,0.26453027097423626,166.198,155.1728,None,True,False
2021-12-16,172.26,179.28,181.14,170.75,150190000.0,-3.93%,-0.0392638036809817,0.2950212661495441,167.1365,155.77800000000002,None,True,False
2021-12-17,171.14,169.93,173.47,169.69,195920000.0,-0.65%,-0.006501799605247882,0.2958524005529455,167.8,156.335,None,True,False
2021-12-20,169.75,168.28,170.58,167.46,107500000.0,-0.81%,-0.008122005375715724,0.2980072006458482,168.26000000000002,156.872,None,True,False
2021-12-21,172.99,171.55,173.2,169.12,91190000.0,1.91%,0.019086892488954454,0.2996830244658832,168.8585,157.47560000000001,None,True,False
2021-12-22,175.64,173.04,175.86,172.15,92140000.0,1.53%,0.015318804555176424,0.30110998640941256,169.57,158.1582,None,True,False
2021-12-23,176.28,175.85,176.85,175.27,68360000.0,0.36%,0.0036438168982009245,0.2921523856744308,170.28699999999998,158.8656,None,True,False
2021-12-27,180.33,177.09,180.42,177.07,74920000.0,2.30%,0.022974812797821764,0.29553207497199224,171.463,159.597,None,True,False
2021-12-28,179.29,180.16,181.33,178.53,79140000.0,-0.58%,-0.005767204569400608,0.2968207611728864,172.4155,160.286,None,True,False
2021-12-29,179.38,179.33,180.63,178.14,62350000.0,0.05%,0.0005019800323498025,0.29674610367818544,173.1195,160.9426,Doji,True,False
2021-12-30,178.2,179.47,180.57,178.09,59770000.0,-0.66%,-0.006578213847697634,0.29901955824765286,173.791,161.53140000000002,Bearish Engulfing,True,True
2021-12-31,177.57,178.09,179.23,177.26,64060000.0,-0.35%,-0.0035353535353535026,0.2983766754537515,174.4815,162.0976,Shooting Star,True,True
2022-01-03,182.01,177.83,182.88,177.71,104700000.0,2.50%,0.025004223686433402,0.2961270278131053,175.49,162.7482,None,True,False
2022-01-04,179.7,182.63,182.94,179.12,99310000.0,-1.27%,-0.012691610351079574,0.29811026378920064,176.209,163.3684,None,True,False
2022-01-05,174.92,179.61,180.17,174.64,94540000.0,-2.66%,-0.02659988870339458,0.3109817020713663,176.39600000000002,163.894,None,True,False
2022-01-06,172.0,172.7,175.3,171.64,96900000.0,-1.67%,-0.01669334552938484,0.31615516235334146,176.24200000000002,164.34760000000003,Shooting Star,True,True
2022-01-07,172.17,172.89,174.14,171.03,86710000.0,0.10%,0.000988372093023271,0.3161638543765734,176.1225,164.81399999999996,None,True,False
2022-01-10,172.19,169.08,172.5,168.17,106770000.0,0.01%,0.00011616425625837756,0.29951856813786976,175.75949999999997,165.2064,None,True,False
2022-01-11,175.08,172.32,175.18,170.82,76140000.0,1.68%,0.016783785353388758,0.29712892079390424,175.72650000000002,165.71200000000002,None,True,False
2022-01-12,175.53,176.12,177.18,174.82,74810000.0,0.26%,0.0025702535983549435,0.28462281557322605,175.7865,166.2434,None,True,False
2022-01-13,172.19,175.78,176.62,171.79,84510000.0,-1.90%,-0.019028086367002817,0.2908404148398457,175.43099999999998,166.6868,None,True,False
2022-01-14,173.07,171.34,173.78,171.09,80440000.0,0.51%,0.005110633602415815,0.2900574457811012,175.4715,167.1184,None,True,False
2022-01-18,169.8,171.51,172.54,169.4,91170000.0,-1.89%,-0.01889408909689716,0.29372771732441794,175.40449999999998,167.4952,None,True,False
2022-01-19,166.23,170.0,171.08,165.94,94810000.0,-2.10%,-0.02102473498233226,0.2947566578495614,175.2285,167.7942,None,True,False
2022-01-20,164.51,166.98,169.68,164.18,91420000.0,-1.03%,-0.01034710942669792,0.2767027849415792,174.80450000000002,168.07559999999998,None,True,False
2022-01-21,162.41,164.41,166.33,162.3,122850000.0,-1.28%,-0.012765181447936258,0.2690292213353826,174.14299999999997,168.30759999999998,None,True,False
2022-01-24,161.62,160.02,162.3,154.7,162710000.0,-0.49%,-0.004864232497998833,0.26912242469621656,173.41,168.5816,Hammer,True,False
2022-01-25,159.78,158.98,162.76,157.02,115800000.0,-1.14%,-0.011384729612671673,0.25421237807336616,172.3825,168.81980000000004,None,True,False
2022-01-26,159.69,163.5,164.39,157.82,108280000.0,-0.06%,-0.0005632745024408692,0.24920264736910794,171.4025,169.01379999999997,None,True,False
2022-01-27,159.22,162.45,163.84,158.28,121950000.0,-0.29%,-0.0029432024547560998,0.2487594210920066,170.3945,169.19819999999999,None,True,False
2022-01-28,170.33,165.71,170.35,162.8,179940000.0,6.98%,0.0697776661223466,0.3141869625774192,170.00099999999998,169.5848,None,True,False
2022-01-31,174.78,170.16,175.0,169.51,115540000.0,2.61%,0.026125755885633595,0.30288699033767513,169.8615,170.01059999999998,None,False,True
2022-02-01,174.61,174.01,174.84,172.31,86210000.0,-0.10%,-0.000972651333104424,0.3021745444042781,169.4915,170.3454,Hammer,True,True
2022-02-02,175.84,174.74,175.88,173.33,84910000.0,0.70%,0.007044270087623872,0.3014616736601753,169.2985,170.6512,None,False,True
2022-02-03,172.9,174.48,176.24,172.12,89420000.0,-1.67%,-0.01671974522292996,0.3010135340409154,169.1975,170.8888,None,False,True
2022-02-04,172.39,171.68,174.1,170.68,82470000.0,-0.29%,-0.0029496818970504712,0.2976532777912634,169.217,171.1084,None,False,True
2022-02-07,171.66,172.86,173.95,170.95,77250000.0,-0.42%,-0.004234584372643346,0.2975861229996842,169.1915,171.30280000000002,Bearish Engulfing,False,True
2022-02-08,174.83,171.73,175.35,171.43,74830000.0,1.85%,0.01846673657229414,0.29474038614059084,169.32350000000002,171.66320000000005,None,False,True
2022-02-09,176.28,176.05,176.65,174.9,71290000.0,0.83%,0.008293771091917757,0.2955260895217748,169.3835,171.98399999999998,None,False,True
2022-02-10,172.12,174.14,175.48,171.55,90870000.0,-2.36%,-0.02359882005899705,0.30304605792708206,169.21300000000002,172.12040000000002,None,False,True
2022-02-11,168.64,172.33,173.08,168.04,98670000.0,-2.02%,-0.020218452242621532,0.3076912218936624,169.0355,172.1978,None,False,True
2022-02-14,168.88,167.37,169.58,166.56,86190000.0,0.14%,0.0014231499051233776,0.3077639609531282,168.826,172.30020000000002,None,False,True
